TIMESTAMP,SYMBOL,avg_chg_oi_CE,avg_chg_oi_PE,avg_price_CE,avg_price_PE,total_contracts_CE,total_contracts_PE,total_open_int_CE,total_open_int_PE,PCR,PRICE,PRICE_NEXT,price_change,price_pct_change,price_rolling_mean,total_oi,total_volume,oi_diff,chg_oi_total,oi_build_up,direction,volatility
2041-07-16,NIFTY,0.0,0.0,999.0,836.85,0.0,-316503.99571371335,21200.0,8650.0,0.4080188679245283,917.925,108.9,-809.025,-0.8813628564425199,585.3833333333338,29850.0,-316503.99571371335,12550.0,0.0,neutral,0,0
2041-07-17,NIFTY,11025.0,0.0,173.5,44.3,6859.0,0.0,474850.0,-50757940.0690398,-106.89257674853069,108.9,1562.45,1453.55,13.3475665748393,358.7833333333338,-50283090.0690398,6859.0,51232790.0690398,11025.0,bullish,1,1
2041-07-18,NIFTY,0.0,0.0,1707.0,1417.9,318489.11911012325,0.0,0.0,-58682253.763744615,0.0,1562.45,1177.375,-385.07500000000005,-0.24645588658837084,625.0283333333339,-58682253.763744615,318489.11911012325,58682253.763744615,0.0,neutral,0,0
2041-07-21,NIFTY,0.0,0.0,1829.75,525.0,0.0,-264030.5761499458,0.0,40500.0,0.0,1177.375,1097.475,-79.90000000000009,-0.06786283044909233,763.3833333333338,40500.0,-264030.5761499458,-40500.0,0.0,neutral,0,0
2041-07-22,NIFTY,0.0,-4100806.196108767,1659.9,535.05,0.0,0.0,45810317.537730165,0.0,0.0,1097.475,-2626.3680061425266,-3723.8430061425265,-3.393100531804849,972.8250000000005,45810317.537730165,0.0,45810317.537730165,-4100806.196108767,neutral,0,1
2041-07-23,NIFTY,0.0,0.0,0.0,-5252.736012285053,0.0,-262254.9705456988,0.0,0.0,0.0,-2626.3680061425266,1116.0041666666668,3742.372172809193,-1.4249229978649474,263.96639877149516,0.0,-262254.9705456988,0.0,0.0,neutral,1,0
2041-07-24,NIFTY,416.6666666666667,0.0,1563.7833333333335,668.225,-291684.1584485428,0.0,351850.0,9450.0,0.026858036094926815,1116.0041666666668,759.225,-356.7791666666668,-0.3196934001889181,465.38723210482857,361300.0,-291684.1584485428,342400.0,416.6666666666667,bearish,0,0
2041-07-25,NIFTY,0.0,0.0,1279.45,239.0,0.0,0.0,0.0,43207738.29777122,0.0,759.225,152.75,-606.475,-0.7988079949948961,304.74223210482853,43207738.29777122,0.0,-43207738.29777122,0.0,neutral,0,0
2041-07-28,NIFTY,0.0,0.0,0.0,305.5,0.0,291811.45734928,0.0,88450.0,0.0,152.75,670.15,517.4,3.3872340425531915,99.81723210482853,88450.0,291811.45734928,-88450.0,0.0,neutral,1,1
2041-07-30,NIFTY,0.0,0.0,0.0,1340.3,0.0,0.0,0.0,0.0,0.0,670.15,2053.8916666666664,1383.7416666666663,2.0648237956676363,14.352232104828545,0.0,0.0,0.0,0.0,neutral,1,1
2041-07-31,NIFTY,-2500.0,0.0,2222.133333333333,1885.65,307711.999946469,269857.0396836965,321100.0,0.0,0.0,2053.8916666666664,2085.6,31.708333333333485,0.015438172250240472,950.4041666666672,321100.0,577569.0396301656,321100.0,-2500.0,neutral,1,0
2041-08-01,NIFTY,0.0,0.0,3683.2,488.0,0.0,0.0,0.0,52640993.32257033,0.0,2085.6,213.575,-1872.0249999999999,-0.8975954161871883,1144.3233333333337,52640993.32257033,0.0,-52640993.32257033,0.0,neutral,0,0
2041-08-04,NIFTY,0.0,2154311.2663126145,0.0,427.15,0.0,-306393.2753877493,0.0,9800.0,0.0,213.575,2733.92461211499,2520.34961211499,11.800770746178111,1035.1933333333338,9800.0,-306393.2753877493,-9800.0,2154311.2663126145,bullish,1,1
2041-08-05,NIFTY,-1232769.4378949513,0.0,5467.84922422998,0.0,0.0,0.0,54565348.60831067,0.0,0.0,2733.92461211499,1008.2375,-1725.68711211499,-0.6312123986403495,1551.4282557563317,54565348.60831067,0.0,54565348.60831067,-1232769.4378949513,neutral,0,0
2041-08-06,NIFTY,-2650829.1615355685,0.0,2016.475,0.0,-244071.70709640367,0.0,25000.0,0.0,0.0,1008.2375,6.6875,-1001.55,-0.9933671381990851,1619.0457557563318,25000.0,-244071.70709640367,25000.0,-2650829.1615355685,neutral,0,0
2041-08-07,NIFTY,0.0,0.0,0.0,13.375,0.0,0.0,0.0,0.0,0.0,6.6875,3314.1345620026395,3307.4470620026395,494.5715232901143,1209.6049224229985,0.0,0.0,0.0,0.0,neutral,1,1
2041-08-08,NIFTY,0.0,0.0,6628.269124005279,0.0,0.0,0.0,7300.0,0.0,0.0,3314.1345620026395,0.075,-3314.0595620026397,-0.9999773696575692,1455.3118348235264,7300.0,0.0,7300.0,0.0,neutral,0,0
2041-08-11,NIFTY,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.075,496.275,496.2,6616.0,1412.6118348235264,0.0,0.0,0.0,0.0,neutral,1,1
2041-08-12,NIFTY,0.0,0.0,515.15,477.40000000000003,0.0,0.0,0.0,0.0,0.0,496.275,1316.1346569558846,819.8596569558846,1.6520269144242297,965.0819124005284,0.0,0.0,0.0,0.0,neutral,1,1
2041-08-13,NIFTY,0.0,0.0,0.0,2632.269313911769,0.0,0.0,0.0,16700.0,0.0,1316.1346569558846,1255.8500000000001,-60.28465695588443,-0.04580432301305558,1026.6613437917053,16700.0,0.0,-16700.0,0.0,neutral,0,0
2041-08-14,NIFTY,-1869205.6522340458,0.0,2511.7000000000003,0.0,176033.38945624325,0.0,0.0,0.0,0.0,1255.8500000000001,1330.65,74.79999999999995,0.059561253334394985,1276.4938437917053,0.0,176033.38945624325,0.0,-1869205.6522340458,neutral,1,0
2041-08-19,NIFTY,-1497368.5099939026,0.0,2595.9666666666667,65.33333333333333,16.0,528329.2487904341,221350.0,0.0,0.0,1330.65,35.975,-1294.6750000000002,-0.9729643407357307,879.7969313911774,221350.0,528345.2487904341,221350.0,-1497368.5099939026,neutral,0,0
2041-08-20,NIFTY,0.0,0.0,0.0,71.95,0.0,0.0,0.0,0.0,0.0,35.975,856.85,820.875,22.817929117442667,886.9769313911775,0.0,0.0,0.0,0.0,neutral,1,1
2041-08-21,NIFTY,0.0,0.0,1489.4,224.3,0.0,0.0,0.0,0.0,0.0,856.85,910.225,53.375,0.062292116473128316,959.0919313911775,0.0,0.0,0.0,0.0,neutral,1,0
2041-08-25,NIFTY,-65750.0,0.0,1373.45,447.0,14330.0,0.0,575000.0,25900.0,0.04504347826086957,910.225,-2812.1295437613044,-3722.3545437613043,-4.08948836140658,877.9100000000005,600900.0,14330.0,549100.0,-65750.0,neutral,0,1
2041-08-26,NIFTY,-1710360.5302916553,0.0,-5624.259087522609,0.0,0.0,0.0,221750.0,0.0,0.0,-2812.1295437613044,7231.692258175982,10043.821801937287,-3.571607084822766,64.31409124773954,221750.0,0.0,221750.0,-1710360.5302916553,neutral,1,1
2041-08-27,NIFTY,0.0,0.0,14348.034516351963,115.35,0.0,0.0,21200.0,0.0,0.0,7231.692258175982,889.4,-6342.292258175982,-0.8770135718932917,1244.5225428829358,21200.0,0.0,21200.0,0.0,neutral,0,0
2041-08-28,NIFTY,3000.0,-1257569.7063089702,1608.2,170.6,158.0,-229029.9513121048,87400.0,-1429965.0984601304,-16.361156732953436,889.4,1476.2375000000002,586.8375000000002,0.6598127951427931,1415.2075428829357,-1342565.0984601304,-228871.9513121048,1517365.0984601304,-1254569.7063089702,neutral,1,0
2041-09-01,NIFTY,0.0,0.0,2922.4750000000004,30.0,0.0,0.0,0.0,17050.0,0.0,1476.2375000000002,2.45,-1473.7875000000001,-0.9983403754477176,1539.0850428829358,17050.0,0.0,-17050.0,0.0,neutral,0,0
2041-09-02,NIFTY,0.0,-100.0,0.0,4.9,0.0,42.0,0.0,226150.0,0.0,2.45,-1175.119438168148,-1177.569438168148,-480.64058700740736,1357.530042882936,226150.0,42.0,-226150.0,-100.0,neutral,0,1
2041-09-03,NIFTY,116.66666666666667,0.0,-2508.588876336296,158.35,7.0,0.0,50350.0,0.0,0.0,-1175.119438168148,24.575,1199.694438168148,-1.0209127678445258,1684.9320640015671,50350.0,7.0,50350.0,116.66666666666667,bullish,1,0
2041-09-04,NIFTY,0.0,-6750.0,0.0,49.15,0.0,2220.0,0.0,1252250.0,0.0,24.575,1027.5749999999998,1002.9999999999998,40.813835198372324,243.50861236637084,1252250.0,2220.0,-1252250.0,-6750.0,neutral,1,1
2041-09-05,NIFTY,0.0,0.0,2054.95,0.2,-264217.33106437617,0.0,395950.0,0.0,0.0,1027.5749999999998,703.6,-323.9749999999998,-0.3152811230323819,271.1436123663708,395950.0,-264217.33106437617,395950.0,0.0,neutral,0,0
2041-09-08,NIFTY,0.0,0.0,1407.2,0.0,-180821.7550332342,0.0,14950.0,0.0,0.0,703.6,-2962.317439992487,-3665.917439992487,-5.210229448539635,116.61611236637074,14950.0,-180821.7550332342,14950.0,0.0,neutral,0,1
2041-09-09,NIFTY,0.0,0.0,0.0,-5924.634879984974,0.0,0.0,0.0,45341307.82975293,0.0,-2962.317439992487,4256.067811768688,7218.385251761176,-2.4367358995055857,-476.3373756321266,45341307.82975293,0.0,-45341307.82975293,0.0,neutral,1,1
2041-09-10,NIFTY,0.0,0.0,8510.810623537376,1.325,0.0,0.0,0.0,0.0,0.0,4256.067811768688,60.666666666666664,-4195.4011451020215,-0.9857458411496842,609.9000743552407,0.0,0.0,0.0,0.0,neutral,0,0
2041-09-11,NIFTY,0.0,0.0,0.0,121.33333333333333,0.0,182495.31707362915,0.0,0.0,0.0,60.666666666666664,492.15,431.4833333333333,7.1123626373626365,617.118407688574,0.0,182495.31707362915,0.0,0.0,neutral,1,1
2041-09-12,NIFTY,0.0,-1801193.9940517175,214.7,769.6,0.0,5340.0,67600.0,804300.0,11.89792899408284,492.15,39.295833333333334,-452.85416666666663,-0.9201547631142266,510.0334076885741,871900.0,5340.0,-736700.0,-1801193.9940517175,neutral,0,0
2041-09-15,NIFTY,15900.0,-2940441.1129915537,48.916666666666664,29.675,9917.0,0.0,1211450.0,100.0,8.254570968673903e-05,39.295833333333334,519.0500000000001,479.7541666666667,12.208779556780831,377.17257435524067,1211550.0,9917.0,1211350.0,-2924541.1129915537,neutral,1,1
2041-09-16,NIFTY,0.0,-30000.0,972.9000000000001,65.2,0.0,-270502.9463371168,400.0,2499300.0,6248.25,519.0500000000001,4007.2279995998333,3488.177999599833,6.720312107889091,1073.4460623537382,2499700.0,-270502.9463371168,-2498900.0,-30000.0,neutral,1,1
2041-09-17,NIFTY,0.0,-1883791.746964771,2531.1,5483.355999199666,0.0,263157.4820555833,0.0,225500.0,0.0,4007.2279995998333,1647.3,-2359.927999599833,-0.5889178254482895,1023.6780999199669,225500.0,263157.4820555833,-225500.0,-1883791.746964771,neutral,0,0
2041-09-19,NIFTY,0.0,0.0,3294.6,0.0,0.0,0.0,0.0,0.0,0.0,1647.3,-2548.0065494972187,-4195.306549497219,-2.546777484063145,1341.0047665866337,0.0,0.0,0.0,0.0,neutral,0,1
2041-09-22,NIFTY,9850.0,1647076.345812053,-5558.288098994437,462.275,20479.0,0.0,-42533289.1464949,0.0,-0.0,-2548.0065494972187,1618.8625,4166.869049497219,-1.6353447169590045,732.9734566871899,-42533289.1464949,20479.0,-42533289.1464949,1656926.345812053,bullish,1,1
2041-09-23,NIFTY,0.0,0.0,2725.25,512.475,0.0,0.0,0.0,228050.0,0.0,1618.8625,416.65,-1202.2125,-0.7426279254723611,1048.8867900205232,228050.0,0.0,-228050.0,0.0,neutral,0,0
2041-09-24,NIFTY,3539225.948554018,0.0,409.55,423.75,281806.6230278572,0.0,233050.0,0.0,0.0,416.65,1875.125,1458.475,3.500480019200768,1028.4067900205232,233050.0,281806.6230278572,233050.0,3539225.948554018,bullish,1,1
2041-09-25,NIFTY,3780346.3320907033,0.0,3575.15,175.1,0.0,270450.86686760257,0.0,500.0,0.0,1875.125,774.3875,-1100.7375,-0.5870208652756482,601.9861901005565,500.0,270450.86686760257,-500.0,3780346.3320907033,bearish,0,0
2041-09-26,NIFTY,0.0,0.0,1546.625,2.15,-251349.2474386749,-236292.5768391854,0.0,0.0,0.0,774.3875,1107.655,333.2674999999999,0.4303627060095881,427.40369010055656,0.0,-487641.82427786035,0.0,0.0,neutral,1,0
2041-09-29,NIFTY,-20.0,0.0,1445.46,769.85,9.0,0.0,532250.0,0.0,0.0,1107.655,-1036.7775649013095,-2144.4325649013094,-1.9360112714710893,1158.5360000000003,532250.0,9.0,532250.0,-20.0,neutral,0,1
2041-09-30,NIFTY,0.0,0.0,2198.5499999999997,-4272.105129802619,0.0,0.0,0.0,-82293746.17963234,0.0,-1036.7775649013095,68.7,1105.4775649013095,-1.0662630079254654,627.4079870197384,-82293746.17963234,0.0,82293746.17963234,0.0,neutral,1,0
2041-10-01,NIFTY,0.0,0.0,137.4,0.0,-249136.04982412065,0.0,0.0,0.0,0.0,68.7,518.65,449.95,6.549490538573507,557.8179870197384,0.0,-249136.04982412065,0.0,0.0,neutral,1,1
2041-10-07,NIFTY,0.0,0.0,0.0,1037.3,0.0,0.0,0.0,0.0,0.0,518.65,7128.501099884754,6609.851099884754,12.744338378260396,286.5229870197384,0.0,0.0,0.0,0.0,neutral,1,1
2041-10-08,NIFTY,0.0,0.0,2097.4,12159.602199769508,-271868.48114504205,0.0,0.0,0.0,0.0,7128.501099884754,1196.1374999999998,-5932.363599884754,-0.8322035048827673,1557.3457069966892,0.0,-271868.48114504205,0.0,0.0,neutral,0,0
2041-10-09,NIFTY,0.0,0.0,1840.6,551.675,0.0,0.0,0.0,81150.0,0.0,1196.1374999999998,317.85,-878.2874999999998,-0.7342696805342195,1575.0422069966892,81150.0,0.0,-81150.0,0.0,neutral,0,0
2041-10-10,NIFTY,0.0,0.0,0.0,635.7,0.0,0.0,0.0,0.0,0.0,317.85,450.82500000000005,132.97500000000002,0.4183577159037282,1845.967719976951,0.0,0.0,0.0,0.0,neutral,1,0
2041-10-13,NIFTY,0.0,0.0,270.95000000000005,630.7,0.0,0.0,0.0,18100.0,0.0,450.82500000000005,683.7,232.875,0.5165529861919813,1922.3927199769507,18100.0,0.0,-18100.0,0.0,neutral,1,0
2041-10-14,NIFTY,0.0,0.0,0.0,1367.4,0.0,0.0,0.0,0.0,0.0,683.7,375.5333333333333,-308.16666666666674,-0.45073375262054516,1955.402719976951,0.0,0.0,0.0,0.0,neutral,0,0
2041-10-16,NIFTY,0.0,0.0,751.0666666666666,0.0,275051.0463297897,0.0,4600.0,0.0,0.0,375.5333333333333,922.8583333333333,547.325,1.4574605006213388,604.8091666666668,4600.0,275051.0463297897,4600.0,0.0,neutral,1,0
2041-10-17,NIFTY,-1407584.11779029,-2409701.694256397,1086.9666666666667,758.75,0.0,84.0,0.0,7900.0,0.0,922.8583333333333,7079.158415630321,6156.300082296987,6.670904796471456,550.1533333333335,7900.0,84.0,-7900.0,-3817285.812046687,neutral,1,1
2041-10-20,NIFTY,0.0,0.0,2971.4,11186.916831260642,-214058.99591819345,0.0,0.0,0.0,0.0,7079.158415630321,955.8375,-6123.320915630321,-0.8649786536928497,1902.415016459398,0.0,-214058.99591819345,0.0,0.0,neutral,0,0
2041-10-21,NIFTY,0.0,0.0,1507.1,404.57500000000005,0.0,0.0,0.0,0.0,0.0,955.8375,4602.111821601739,3646.2743216017393,3.814742905150446,2003.4175164593976,0.0,0.0,0.0,0.0,neutral,1,1
2041-10-22,NIFTY,0.0,0.0,8672.890309870145,531.3333333333334,196669.4937231537,0.0,0.0,2300.0,0.0,4602.111821601739,289.925,-4312.186821601739,-0.9370017480585482,2787.0998807797455,2300.0,196669.4937231537,-2300.0,0.0,neutral,0,0
2041-10-23,NIFTY,0.0,0.0,0.0,579.85,0.0,0.0,0.0,0.0,0.0,289.925,1218.4125,928.4875,3.2025092696386994,2769.9782141130786,0.0,0.0,0.0,0.0,neutral,1,1
2041-10-27,NIFTY,0.0,-875.0,2427.0,9.825,0.0,55.0,0.0,16000.0,0.0,1218.4125,1137.65,-80.76249999999982,-0.06628502251905642,2829.089047446412,16000.0,55.0,-16000.0,-875.0,neutral,0,0
2041-10-28,NIFTY,0.0,0.0,2275.3,0.0,0.0,0.0,0.0,0.0,0.0,1137.65,1371.6625000000001,234.01250000000005,0.2056981496945458,1640.787364320348,0.0,0.0,0.0,0.0,neutral,1,0
2041-10-29,NIFTY,0.0,0.0,2474.8,268.525,0.0,0.0,0.0,40500.0,0.0,1371.6625000000001,-1137.9055514305414,-2509.5680514305413,-1.8295812938172045,1723.952364320348,40500.0,0.0,-40500.0,0.0,neutral,0,1
2041-10-30,NIFTY,-1934194.1142629664,-1536696.4890482689,1144.6,-3420.411102861083,-288879.04912742,0.0,0.0,0.0,0.0,-1137.9055514305414,754.125,1892.0305514305414,-1.6627307504141589,575.948889713892,0.0,-288879.04912742,0.0,-3470890.603311235,neutral,1,1
2041-11-03,NIFTY,0.0,0.0,958.75,549.5,337762.2020551641,0.0,0.0,0.0,0.0,754.125,1205.1936261524825,451.06862615248247,0.5981350918647207,668.7888897138919,0.0,337762.2020551641,0.0,0.0,neutral,1,0
2041-11-05,NIFTY,0.0,0.0,0.0,2410.387252304965,0.0,0.0,0.0,17900.0,0.0,1205.1936261524825,1134.6125,-70.58112615248251,-0.05856413826034665,666.1451149443885,17900.0,0.0,-17900.0,0.0,neutral,0,0
2041-11-11,NIFTY,0.0,5548336.536931759,1869.025,400.2,0.0,74.0,15950.0,775.0,0.048589341692789965,1134.6125,434.26250000000005,-700.3499999999999,-0.6172591964216858,665.5376149443885,16725.0,74.0,15175.0,5548336.536931759,bearish,0,0
2041-11-12,NIFTY,0.0,0.0,763.45,105.075,0.0,0.0,0.0,0.0,0.0,434.26250000000005,1716.875,1282.6125,2.953541924527215,478.0576149443884,0.0,0.0,0.0,0.0,neutral,1,1
2041-11-13,NIFTY,0.0,6350.0,2833.95,599.8000000000001,0.0,13038.0,-36680056.63480893,44839740.38121696,-1.2224555929028906,1716.875,1620.65,-96.22499999999991,-0.05604659628685834,1049.0137252304967,8159683.74640803,13038.0,-81519797.01602589,6350.0,bearish,0,0
2041-11-14,NIFTY,0.0,0.0,3241.3,0.0,-183431.0710868557,0.0,0.0,0.0,0.0,1620.65,738.0999999999999,-882.5500000000002,-0.5445654521334033,1222.3187252304967,0.0,-183431.0710868557,0.0,0.0,neutral,0,0
2041-11-17,NIFTY,0.0,0.0,1320.35,155.85,0.0,-237137.4252733309,250.0,0.0,0.0,738.0999999999999,493.5,-244.5999999999999,-0.33139141037799746,1128.9,250.0,-237137.4252733309,250.0,0.0,neutral,0,0
2041-11-18,NIFTY,0.0,0.0,0.0,987.0,0.0,-270186.7510251884,0.0,-57059636.84068159,0.0,493.5,1024.125,530.625,1.075227963525836,1000.6775000000001,-57059636.84068159,-270186.7510251884,57059636.84068159,0.0,neutral,1,0
2041-11-19,NIFTY,0.0,0.0,2048.25,0.0,0.0,0.0,0.0,0.0,0.0,1024.125,3.225,-1020.9,-0.9968509703405346,1118.65,0.0,0.0,0.0,0.0,neutral,0,0
2041-11-21,NIFTY,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,3.225,-5719.789254987966,-5723.0142549879665,-1774.5780635621602,775.9200000000002,0.0,0.0,0.0,0.0,neutral,0,1
2041-11-24,NIFTY,0.0,0.0,-11905.078509975932,465.5,0.0,0.0,5325.0,38114491.40226998,7157.6509675624375,-5719.789254987966,778.0166666666668,6497.805921654633,-1.1360219112947552,-692.1678509975931,38119816.40226998,0.0,-38109166.40226998,0.0,neutral,1,0
2041-11-25,NIFTY,0.0,0.0,1511.0333333333335,45.0,289614.15140179347,0.0,0.0,18100.0,0.0,778.0166666666668,397.925,-380.09166666666675,-0.4885392343780125,-684.1845176642596,18100.0,289614.15140179347,-18100.0,0.0,neutral,0,0
2041-11-26,NIFTY,0.0,3156170.1208155965,0.0,795.85,0.0,0.0,0.0,0.0,0.0,397.925,1527.9416666666664,1130.0166666666664,2.8397729890473493,-703.2995176642597,0.0,0.0,0.0,3156170.1208155965,bullish,1,1
2041-11-27,NIFTY,0.0,0.0,2265.1499999999996,790.7333333333332,0.0,0.0,40044240.69613277,-55240230.89203711,-1.379480043365434,1527.9416666666664,964.1583333333334,-563.783333333333,-0.3689822364509987,-602.5361843309265,-15195990.195904337,0.0,95284471.58816987,0.0,neutral,0,0
2041-11-28,NIFTY,0.0,0.0,1424.6166666666668,503.7,229451.75233220065,-172619.25064188102,46421700.45433236,0.0,0.0,964.1583333333334,3750.0053830200554,2785.847049686722,2.889408257309109,-410.34951766425974,46421700.45433236,56832.50169031962,46421700.45433236,0.0,neutral,1,1
2041-12-01,NIFTY,0.0,0.0,5736.960766040111,1763.05,258079.09890936848,0.0,0.0,0.0,0.0,3750.0053830200554,1025.975,-2724.0303830200555,-0.7264070594016764,1483.6094099373445,0.0,258079.09890936848,0.0,0.0,neutral,0,0
2041-12-02,NIFTY,0.0,200.0,2044.95,7.0,0.0,43.0,0.0,1825.0,0.0,1025.975,-415.47331502533143,-1441.4483150253313,-1.4049546188019508,1533.2010766040112,1825.0,43.0,-1825.0,200.0,bearish,0,0
2041-12-03,NIFTY,0.0,0.0,821.5,-1652.4466300506629,0.0,0.0,0.0,0.0,0.0,-415.47331502533143,-5507.548039201786,-5092.074724176455,12.256081293370167,1370.521413598945,0.0,0.0,0.0,0.0,neutral,0,1
2041-12-04,NIFTY,0.0,0.0,2561.0,-13576.096078403572,0.0,0.0,0.0,0.0,0.0,-5507.548039201786,-1110.524662660212,4397.023376541574,-0.7983631454949304,-36.576527574745526,0.0,0.0,0.0,0.0,neutral,1,0
2041-12-08,NIFTY,1732772.4286349514,0.0,-3476.124325320424,1255.075,254101.3754176804,0.0,0.0,0.0,0.0,-1110.524662660212,148.45,1258.974662660212,-1.1336755544396417,-451.5131267734546,0.0,254101.3754176804,0.0,1732772.4286349514,bullish,1,0
2041-12-09,NIFTY,0.0,0.0,0.0,296.9,0.0,0.0,0.0,0.0,0.0,148.45,838.3666666666667,689.9166666666667,4.647468283372629,-1171.8242033774657,0.0,0.0,0.0,0.0,neutral,1,1
2041-12-10,NIFTY,0.0,3136022.565545369,1376.7333333333333,300.0,0.0,0.0,29350.0,55400.0,1.887563884156729,838.3666666666667,1208.9083333333335,370.54166666666686,0.44198043815355276,-1209.3458700441322,84750.0,0.0,-26050.0,3136022.565545369,bullish,1,0
2041-12-11,NIFTY,0.0,-4153109.1496786415,2068.816666666667,349.0,265003.8410337284,0.0,0.0,500.0,0.0,1208.9083333333335,475.7125,-733.1958333333336,-0.6064941510591513,-884.4695403723994,500.0,265003.8410337284,-500.0,-4153109.1496786415,neutral,0,0
2041-12-12,NIFTY,0.0,0.0,951.425,0.0,0.0,0.0,0.0,0.0,0.0,475.7125,1709.4375,1233.725,2.5934256509971885,312.18256746795794,0.0,0.0,0.0,0.0,neutral,1,1
2041-12-15,NIFTY,0.0,0.0,3263.3,155.575,0.0,0.0,0.0,0.0,0.0,1709.4375,2581.6050185090794,872.1675185090794,0.5102073158621356,876.1750000000004,0.0,0.0,0.0,0.0,neutral,1,0
2041-12-16,NIFTY,0.0,0.0,0.0,5163.210037018159,0.0,0.0,0.0,533325.0,0.0,2581.6050185090794,982.3062500000001,-1599.2987685090793,-0.6194978538710393,1362.8060037018163,533325.0,0.0,-533325.0,0.0,neutral,0,0
2041-12-17,NIFTY,-16662.5,-3887.5,1496.6125000000002,468.0,52133.089110431436,-248304.8401633346,31755042.87803229,492050.0,0.015495176683902183,982.3062500000001,-5193.569801194642,-6175.876051194642,-6.287118758731955,1391.593920368483,32247092.87803229,-196171.75105290316,31262992.87803229,-20550.0,neutral,0,1
2041-12-18,NIFTY,0.0,0.0,0.0,-10387.139602389285,0.0,0.0,0.0,172800.0,0.0,-5193.569801194642,-8358.17494188794,-3164.6051406932984,0.6093313966754361,111.09829346288771,172800.0,0.0,-172800.0,0.0,neutral,0,0
2041-12-23,NIFTY,0.0,0.0,-2106.922896355214,-14609.42698742067,0.0,0.0,0.0,0.0,0.0,-8358.17494188794,403.2,8761.374941887942,-1.048240196311197,-1655.6791949147005,0.0,0.0,0.0,0.0,neutral,1,0
2041-12-24,NIFTY,0.0,0.0,0.0,806.4,0.0,0.0,0.0,0.0,0.0,403.2,4750.250530982317,4347.0505309823175,10.781375324856938,-1916.9266949147004,0.0,0.0,0.0,0.0,neutral,1,1
2041-12-26,NIFTY,1762.5,0.0,8074.651061964635,1425.85,1232.0,272531.56686669105,48735760.62324871,0.0,0.0,4750.250530982317,-1039.5971381161876,-5789.847669098504,-1.218851012454117,-1483.1975924200528,48735760.62324871,273763.56686669105,48735760.62324871,1762.5,bearish,0,0
2041-12-29,NIFTY,-531.25,0.0,813.6,-2892.794276232375,92.0,-236642.0086951913,82125.0,100.0,0.0012176560121765602,-1039.5971381161876,3180.828057078021,4220.425195194209,-4.059673733655974,-1887.5782700432906,82225.0,-236550.0086951913,82025.0,-531.25,neutral,1,1
2041-12-30,NIFTY,2737957.3129337635,-1404516.8424407577,1414.75,4946.906114156042,0.0,-175505.60234850107,10675.0,1398275.0,130.98594847775175,3180.828057078021,993.0333333333334,-2187.794723744688,-0.6878066605569508,-212.69869838875783,1408950.0,-175505.60234850107,-1387600.0,1333440.4704930058,bearish,0,0
2041-12-31,NIFTY,0.0,0.0,1819.5666666666668,166.5,-242026.1702536578,233357.65275429143,0.0,33300.0,0.0,993.0333333333334,1226.075,233.04166666666663,0.23467658017522064,1657.542956655497,33300.0,-8668.517499366368,-33300.0,0.0,neutral,1,0
2051-01-01,NIFTY,0.0,0.0,1958.7,493.45000000000005,0.0,-471537.7296347363,0.0,42300.0,0.0,1226.075,409.5125,-816.5625,-0.6659971861427726,1822.1179566554972,42300.0,-471537.7296347363,-42300.0,0.0,neutral,0,0
2051-01-02,NIFTY,0.0,2877049.164188149,338.5,480.525,0.0,0.0,-35101408.74412495,0.0,-0.0,409.5125,843.675,434.16249999999997,1.0601935227862396,953.9703504590336,-35101408.74412495,0.0,-35101408.74412495,2877049.164188149,bullish,1,0
2051-01-05,NIFTY,0.0,-4792365.375467519,1321.1,366.25,0.0,0.0,0.0,0.0,0.0,843.675,162.76666666666668,-680.9083333333333,-0.8070742090654972,1330.624778082271,0.0,0.0,0.0,-4792365.375467519,neutral,0,0
2051-01-06,NIFTY,-766125.0,0.0,4.6,320.93333333333334,193311.0,211268.3527704605,1939250.0,-46436717.93050197,-23.945709903571984,162.76666666666668,954.9000000000001,792.1333333333334,4.866680319475733,727.0125000000003,-44497467.93050197,404579.35277046054,48375967.93050197,-766125.0,neutral,1,1
2051-01-07,NIFTY,0.0,2550.0,1705.65,204.15,0.0,15052.0,0.0,147950.0,0.0,954.9000000000001,1313.1,358.1999999999998,0.3751178133836002,719.3858333333335,147950.0,15052.0,-147950.0,2550.0,bullish,1,0
2051-01-08,NIFTY,0.0,0.0,1245.05,1381.15,0.0,0.0,0.0,72900.0,0.0,1313.1,441.0375,-872.0624999999999,-0.6641249714416266,736.7908333333335,72900.0,0.0,-72900.0,0.0,neutral,0,0
2051-01-09,NIFTY,0.0,0.0,882.075,0.0,252465.4721504861,0.0,16650.0,0.0,0.0,441.0375,647.225,206.1875,0.46750559759657623,743.0958333333335,16650.0,252465.4721504861,16650.0,0.0,neutral,1,0
2051-01-12,NIFTY,0.0,0.0,911.0,383.45,0.0,0.0,0.0,28750.0,0.0,647.225,370.9375,-276.2875,-0.4268801421453127,703.8058333333336,28750.0,0.0,-28750.0,0.0,neutral,0,0
2051-01-13,NIFTY,0.0,0.0,741.775,0.1,0.0,0.0,0.0,-34586722.135170914,0.0,370.9375,788.0999999999999,417.1624999999999,1.124616680707666,745.4400000000002,-34586722.135170914,0.0,34586722.135170914,0.0,neutral,1,0
